pickup_area,dropoff_area,median_price,conversion_rate,base_price,hot_pair
3,60,0.6167472992436935,0.0,0.5888534120377444,False
3,76,0.5393028598755243,1.0,0.5686068222156452,False
4,1,0.6163707843430971,0.3333333333333333,0.6132067557917306,False
4,2,0.6472078995883233,0.4,0.6486312729637762,False
4,3,0.6503493260798505,0.2,0.6372484637372816,False
4,5,0.6358893924308452,0.25,0.6245835104003962,False
4,6,0.6324004737834847,1.0,0.6688083865951177,False
4,7,0.6808284781238532,0.2,0.6642228239194624,False
4,8,0.6458090586912038,0.25,0.6328426798932674,False
4,12,0.62262004771608,1.0,0.6613274685730726,False
4,13,0.6240794357071078,0.5,0.6317855411233262,False
4,14,0.5758842866971399,1.0,0.6115349242438692,False
4,16,0.6567245884854727,0.5,0.6634525177635646,False
4,17,0.6060254510350924,0.0,0.5845122770718431,False
4,22,0.7208193451381086,0.25,0.7083130670469667,False
4,23,0.5924079674346029,1.0,0.6278077438303996,False
4,24,0.6746819446178115,0.5,0.6793732976282277,False
4,27,0.6288975212907935,1.0,0.6648361921843947,False
4,28,0.6460568725457889,0.4666666666666667,0.6791909275413724,True
4,32,0.6344990251970054,0.0,0.6053170092822471,False
4,76,0.5900237861669191,0.5,0.5953917897666726,False
5,3,0.6269070987268525,1.0,0.6635249094562757,False
5,4,0.5346287334536627,1.0,0.5661285832627537,False
5,6,0.6189566177797515,0.7777777777777778,0.6398005846382351,False
5,7,0.6797379843019734,0.25,0.665426573187003,False
5,8,0.5995445242380648,0.625,0.6394324583531905,True
5,14,0.6243536115322821,1.0,0.6612905536740226,False
5,16,0.6851990300315103,0.0,0.6565298461612807,False
5,17,0.6500542372193588,1.0,0.6902078860220862,False
5,19,0.6879430540654956,1.0,0.7285538026563475,False
5,20,0.6570914964245191,1.0,0.6947190568598954,False
5,21,0.6427851141939642,1.0,0.6774288966641748,False
5,22,0.6413357277196285,0.0,0.613645985224212,False
5,23,0.5590679863657793,0.0,0.5357568034248109,False
5,24,0.5912799794623514,0.5,0.5948341708260219,False
5,28,0.6529535208642351,0.4,0.6807004337138307,True
5,31,0.5935814260555741,0.5,0.5983690035900305,False
5,32,0.6391502234383213,0.2903225806451613,0.6584418945183688,True
6,1,0.538324986984208,0.5,0.538017573572836,False
6,2,0.4869001715749488,0.3333333333333333,0.47926438982097846,False
6,3,0.5684958468354231,0.45454545454545453,0.5649051609784556,False
6,4,0.49237281321296616,0.75,0.5031714770607201,False
6,5,0.5030744021147676,0.75,0.5386089467906168,True
6,7,0.5251468836334175,0.6571428571428571,0.5564721202686409,True
6,8,0.511327438946924,0.5964912280701754,0.5378369816135364,True
6,9,0.5703097093200356,1.0,0.6014596532806868,False
6,10,0.4601129461117945,1.0,0.48706322492300075,False
6,12,0.4434138294084174,1.0,0.4657447080843029,False
6,13,0.5027263362722386,0.0,0.47787989360912114,False
6,14,0.5122932000916393,0.5,0.5117333920377877,False
6,15,0.5109810043884928,0.3333333333333333,0.5030044070282438,False
6,16,0.5295708414043129,0.6363636363636364,0.5361039599812851,False
6,19,0.4993689714951891,0.0,0.47433504918902863,False
6,21,0.5077866393410164,0.8,0.5453967075888436,True
6,22,0.5049844547803858,0.7142857142857143,0.5396938020235506,True
6,23,0.5501922293842897,0.0,0.5210457646734178,False
6,24,0.48546058323828795,0.6666666666666666,0.5155042943515648,True
6,28,0.5003600364303249,0.6933333333333334,0.5312115261478573,True
6,29,0.459700688917589,1.0,0.48142851229391076,False
6,31,0.478308766347439,1.0,0.5007327125802894,False
6,32,0.5067987433937059,0.680672268907563,0.5368796549218456,True
6,33,0.5482103787112427,1.0,0.573053911083682,False
6,40,0.5120793551632494,1.0,0.536769422536959,False
6,41,0.4205878233283,1.0,0.4402804135335547,False
6,42,0.5389311176021413,0.5,0.5380120363207396,False
6,56,0.5062811721282087,0.25,0.49215791471190085,False
6,57,0.5316053548706208,0.5,0.5327090802866529,False
6,76,0.4998955729089122,0.75,0.5103447345656644,False
7,1,0.5592753511698066,1.0,0.5861767840630223,False
7,3,0.5817755527962121,1.0,0.6091027953562228,False
7,4,0.5126975794261316,0.6,0.5155589774839202,False
7,5,0.48555831786733195,0.6,0.48683410130670085,False
7,6,0.5494341949893529,0.3333333333333333,0.5368936950090291,False
7,8,0.49724427464164833,0.6987951807228916,0.5274934088947331,True
7,20,0.4213717988493848,1.0,0.44017938353312375,False
7,21,0.5443742680656312,0.0,0.5126260905499813,False
7,22,0.5026844436817076,0.6666666666666666,0.5084055707607538,False
7,23,0.5040243873307458,1.0,0.5268338322017232,False
7,24,0.4965625140961907,0.5454545454545454,0.4953398169237814,False
7,27,0.4251171177619941,1.0,0.4426956159595289,False
7,28,0.4847852707123853,0.7004608294930875,0.5141497401873512,True
7,32,0.4892174795197617,0.7215686274509804,0.5194316370947485,True
7,33,0.4445933886616633,0.5,0.44127148084463785,False
7,35,0.4799108103006706,0.5,0.47817149874214576,False
7,41,0.5808139187964743,0.3333333333333333,0.56904196460147,False
7,43,0.3949205779381532,1.0,0.41409462415995413,False
7,56,0.48329859028887934,0.75,0.4931599056790961,False
7,76,0.4307130105967001,1.0,0.4494455122066621,False
8,1,0.4226237614654335,0.6666666666666666,0.42669818604058524,False
8,2,0.4207311997240981,1.0,0.43958508944468183,False
8,3,0.45774106982087837,0.8333333333333334,0.4693306002844436,False
8,4,0.4543754563867427,0.6666666666666666,0.4577758328060515,False
8,5,0.48841152976447766,0.6666666666666666,0.49106495207058365,False
8,6,0.4484086228703178,0.7142857142857143,0.4756280145139171,True
8,7,0.46020428459912194,0.7272727272727273,0.48793772403210656,True
8,14,0.4071152563391388,1.0,0.42424931973101077,False
8,15,0.5305833666948818,1.0,0.5549903963712851,False
8,16,0.3967243730894483,0.6666666666666666,0.39998625261540705,False
8,20,0.3698816616128569,1.0,0.38420776931743866,False
8,21,0.41045219225816343,0.9,0.42043384571879094,False
8,22,0.44925410362853,0.8,0.45816780963773945,False
8,23,0.48151200759999313,0.5,0.47721326298710237,False
8,24,0.4332588672234077,0.7567567567567568,0.46121546582439793,True
8,25,0.5297955629722757,1.0,0.5521435849585853,False
8,27,0.43618957202911035,1.0,0.4524147228226701,False
8,28,0.4514078576657837,0.8260869565217391,0.48244835085222443,True
8,29,0.4813085091800752,1.0,0.5014548321982879,False
8,30,0.39823791836495104,0.75,0.40495106369524625,False
8,31,0.4187434598127011,1.0,0.43552724934758125,False
8,32,0.45497217288921543,0.7421259842519685,0.48175245568445696,True
8,33,0.4209905702299144,0.8571428571428571,0.4525983671906757,True
8,35,0.4624360777416156,0.6666666666666666,0.46649706402812013,False
8,36,0.4502298054154419,0.5,0.44534040516454615,False
8,38,0.531119023127453,0.0,0.5016915055601334,False
8,41,0.5048070828997291,0.5454545454545454,0.5031029682168796,False
8,42,0.4176380888447323,0.25,0.4036161639709789,False
8,43,0.4103532827708531,0.0,0.3873566658398728,False
8,44,0.4399319627271605,1.0,0.45970960564994806,False
8,49,0.443611215575128,1.0,0.46507523608394413,False
8,56,0.3824489998957615,0.6,0.38214537041038316,False
8,58,0.5133507928753533,1.0,0.5369023748622672,False
8,60,0.3748518487250902,1.0,0.3894889805340319,False
8,61,0.4067901772578072,0.6666666666666666,0.41076492592032327,False
8,64,0.4300805959073566,1.0,0.450036692329372,False
8,68,0.4671114685381115,0.0,0.4413752574439312,False
8,70,0.5310489760498595,1.0,0.5544244670183247,False
8,72,0.3890074972017414,1.0,0.40701139173302403,False
8,76,0.3811950466086845,1.0,0.3955446799019149,False
9,7,0.981047220982545,0.0,0.9491953092540968,False
9,10,0.8890332059890467,0.0,0.8693236576422889,False
10,1,0.7595904206693842,0.0,0.7342562563888886,False
10,2,0.7629077584438511,1.0,0.8144851376360015,False
10,6,0.725310318603122,0.0,0.6993692306940462,False
10,7,0.754001886449785,0.0,0.7256575311652425,False
10,9,0.6917752111557254,0.5,0.7073624398147206,False
10,11,0.8329733801839598,0.0,0.8077141568461333,False
10,12,0.7364112323970232,0.0,0.7127036281469824,False
10,15,0.7890946908473757,0.0,0.7631324791822451,False
10,17,0.7838560623180509,0.5,0.7981806998051779,False
10,24,0.7623584659630525,0.25,0.7535273962230142,False
10,28,0.834383154489997,0.0,0.8012929460863233,False
10,76,0.7645584771644626,1.0,0.813690943521061,False
11,2,0.7406236156582774,0.0,0.7181719242914893,False
11,8,0.775304740649423,0.0,0.7464023883310854,False
11,10,0.7567158639530552,0.2,0.7520592878505937,False
11,15,0.8514066684719213,0.0,0.8234763560717314,False
11,16,0.8216645211581929,0.0,0.7939932614231648,False
11,17,0.7284004120331072,0.3333333333333333,0.7317325407991837,False
11,25,0.7102231208496245,0.0,0.6873323683265861,False
11,28,0.8769881975432008,0.0,0.8429152351330348,False
11,32,0.8386789296896341,0.5,0.8479059020795158,False
12,1,0.8927715677679819,0.0,0.8629125414533824,False
12,2,0.8322106942506953,0.0,0.8061663461289443,False
12,3,0.8305140496433834,0.0,0.8030686988204885,False
12,7,0.7035383450739778,1.0,0.7502051966864495,False
12,11,0.8243606757382461,0.0,0.8016662829435314,False
12,13,0.7523806053448945,0.3333333333333333,0.7552177682248123,False
12,26,0.8092567861333855,0.0,0.7818900374495986,False
12,76,0.7755612720575737,0.0,0.7498219462738963,False
13,2,0.7369658213946344,0.3333333333333333,0.7363148738649166,False
13,3,0.6918139193214103,0.0,0.667369204584023,False
13,4,0.7700084534748813,0.0,0.7411499693731478,False
13,5,0.8072598983408007,0.0,0.7752246199929393,False
13,6,0.6489842385943654,0.0,0.6250592795759624,False
13,7,0.8005079323425657,0.0,0.768038099653619,False
13,8,0.6556292744855876,0.0,0.6297630222195088,False
13,12,0.6460060794479304,0.0,0.6250185577355791,False
13,14,0.721634693889633,0.0,0.6961457461958803,False
13,16,0.6974363367545824,0.0,0.673028812983802,False
13,21,0.6944174388658103,0.0,0.6670746191186347,False
13,22,0.7110768246735664,0.0,0.6847735527660556,False
13,26,0.7620330545925308,0.0,0.7330931220551955,False
13,28,0.7418498996648986,0.5,0.7486786738759597,False
13,31,0.7161360416100229,0.0,0.6899903424995808,False
13,32,0.7520931922027341,0.3333333333333333,0.7458376047999704,False
13,35,0.7609491294094687,0.0,0.7330698776889536,False
14,1,0.6366432944423979,0.0,0.6111807421194464,False
14,2,0.6318785232737618,0.6666666666666666,0.6495660789111439,False
14,3,0.5963057490932466,0.5,0.6019761610778899,False
14,4,0.65559383636982,0.36363636363636365,0.6518202897472929,False
14,5,0.6298234701427762,0.4,0.6273773827664871,False
14,7,0.6078305638683745,0.5,0.6109105585525161,False
14,8,0.666406510097711,0.46153846153846156,0.6994752207567472,True
14,10,0.6724831898583725,0.0,0.649480687681611,False
14,12,0.6780585060650582,0.5,0.6848957190810634,False
14,13,0.6131347548398167,0.75,0.6354300236718471,False
14,15,0.6349401414284138,0.6,0.6485063213661311,False
14,16,0.6489935719135311,0.2,0.6355124885790338,False
14,17,0.6655325640354344,0.3,0.6602708058880475,False
14,18,0.6777921594483916,0.0,0.6510343980849008,False
14,20,0.5793030827753882,0.0,0.5555088704423317,False
14,21,0.6421525586947214,1.0,0.6771626695815325,False
14,22,0.6315334051085749,0.6666666666666666,0.646833961942512,False
14,24,0.6621495658320001,0.7142857142857143,0.6802906326550616,False
14,26,0.605259643446237,0.0,0.5796828122221764,False
14,28,0.642652630002877,0.625,0.6530389928449338,False
14,30,0.6968966896042681,1.0,0.737837638637427,False
14,32,0.5545420991391777,0.0,0.5286187240721274,False
14,57,0.5743351447800858,1.0,0.6108326532456629,False
14,76,0.7196214142862566,1.0,0.7602312831451397,False
15,1,0.6814857389666895,0.5,0.6897415563298468,False
15,2,0.6583481104010799,0.2,0.647640118969189,False
15,3,0.6800616817492741,0.0,0.6536152146104424,False
15,4,0.6919450517673497,1.0,0.7335948786476765,False
15,6,0.6101547606977045,0.3333333333333333,0.6059204033173402,False
15,8,0.6544703899614831,0.16666666666666666,0.6369805574742496,False
15,9,0.6734493374273125,0.0,0.6509745598251259,False
15,10,0.6825097363124676,0.16666666666666666,0.6722672740488647,False
15,11,0.6834051751509034,1.0,0.7295753401900039,False
15,13,0.683780829490676,0.4,0.6857961261207931,False
15,14,0.6867462919012012,0.5,0.6947497146218791,False
15,16,0.7034608282084855,0.3333333333333333,0.6996114098585748,False
15,17,0.7068049275086534,0.0,0.6813997792305315,False
15,19,0.7027863015391659,0.5,0.7112840585822944,False
15,20,0.6939034993641525,0.0,0.6662654711656466,False
15,21,0.6627414428163787,0.75,0.6840986668028519,False
15,22,0.6533674806393696,1.0,0.6926970597174544,False
15,23,0.6207527294365041,0.0,0.5966414704975509,False
15,24,0.6784600516909935,0.0,0.6503754016256657,False
15,25,0.7003131567055936,0.0,0.6723808648537725,False
15,28,0.6984109751223218,0.2222222222222222,0.6832500801888227,False
15,32,0.6744636784278614,0.3333333333333333,0.6669125519746277,False
16,1,0.5771559685802958,1.0,0.6114382020419493,False
16,2,0.6750440809600258,0.75,0.6981312525336493,False
16,3,0.5821960523446219,0.3333333333333333,0.5772180194236584,False
16,4,0.6378266440222913,0.0,0.6101565037826173,False
16,5,0.625097653786287,0.5,0.628004623744896,False
16,6,0.6571255320926631,0.4375,0.6887729286936837,True
16,7,0.630875814423119,0.6666666666666666,0.6435252286477827,False
16,8,0.5965036634565387,0.43478260869565216,0.6237385581294135,True
16,10,0.5919654571083015,1.0,0.6312402099133438,False
16,13,0.5794481356548952,0.5,0.5854698582494005,False
16,14,0.5615203719190904,0.875,0.5877494262562155,False
16,15,0.631023537812536,0.5,0.6372951389694392,False
16,17,0.607871200206308,0.5,0.6149749159731001,False
16,19,0.6382680146192856,0.6666666666666666,0.6545721895755501,False
16,20,0.6546874946972805,0.0,0.6261788844015995,False
16,21,0.5988791505522562,0.6666666666666666,0.6108177753136722,False
16,22,0.6542365893809613,0.3333333333333333,0.6471624689402096,False
16,23,0.6941991737278869,0.2,0.6774681937184037,False
16,25,0.6615056002118169,0.0,0.6326823038541659,False
16,28,0.6201327647556933,0.46153846153846156,0.6500430482747636,True
16,30,0.6760031394449785,0.0,0.6473539196591451,False
16,32,0.6103188188309809,0.5714285714285714,0.6462707034371411,True
16,33,0.671889452635471,1.0,0.7086487871481325,False
16,41,0.6160421565088675,0.0,0.5896350961662746,False
16,43,0.6679759028597261,1.0,0.707289485025519,False
16,76,0.6565058066202205,0.0,0.6273641370672499,False
17,1,0.7402310774192196,1.0,0.7888293654763365,False
17,5,0.727641493580915,1.0,0.773092837372087,False
17,8,0.7907279538528682,0.0,0.7588483201613726,False
17,10,0.7863638328645529,0.0,0.7628844203244698,False
17,11,0.7762694686386642,0.0,0.7527868183112849,False
17,15,0.6824241268217941,1.0,0.7289792334733044,False
17,16,0.7147927898507815,0.5,0.7259986354606777,False
17,18,0.8068700130821029,0.0,0.7788754808239141,False
17,19,0.7133201524377343,0.4,0.7180156247794841,False
17,20,0.7152569176155357,1.0,0.7614078270890129,False
17,25,0.7915970723453261,0.0,0.762431501534517,False
17,28,0.6702589974853854,0.0,0.6443163743651246,False
17,29,0.7555136526294581,0.0,0.7283749065259557,False
17,44,0.7986968389752291,0.0,0.7710990807816586,False
18,3,0.7689856906612748,0.6666666666666666,0.7931737068026414,False
18,6,0.7263017221070056,0.0,0.6997364956479661,False
18,9,0.8014092446824304,0.0,0.7763514427325344,False
18,10,0.6999070947613716,0.0,0.6812345733184957,False
18,16,0.7881292575266899,0.0,0.7604126944522995,False
18,17,0.770872973627867,0.25,0.7653512183995277,False
18,19,0.6732223728183361,0.2,0.6653384296919611,False
18,21,0.7954008109509775,0.0,0.764234429334539,False
18,23,0.754002648208839,0.0,0.7270438643463157,False
18,28,0.7538882158496654,0.5,0.7619425967957218,False
18,30,0.820563119146411,0.0,0.7913322537210714,False
18,32,0.698237299493369,0.0,0.6708303403876447,False
18,33,0.7933117319590401,0.0,0.7634573605875413,False
19,1,0.6212418945236284,1.0,0.6584891416517571,False
19,4,0.6348828140908628,0.0,0.6081205827170687,False
19,5,0.6913766574474205,0.0,0.6604755119029668,False
19,6,0.6898647127622909,0.5,0.6937289364323448,False
19,7,0.6268823786781198,0.45454545454545453,0.6269284480074123,False
19,8,0.6795892044084496,0.16666666666666666,0.6591914131451071,False
19,10,0.7121891785653878,1.0,0.7582358348125929,False
19,11,0.6286677107574603,0.0,0.6071635665399324,False
19,13,0.6726835508584363,0.0,0.6458318132793281,False
19,14,0.5984212108717095,0.5,0.6043539686311772,False
19,15,0.571085438096048,0.6666666666666666,0.5876358472571939,False
19,16,0.6102185729947949,0.375,0.6083951046580471,False
19,17,0.6249407346817019,0.4444444444444444,0.6293332748473485,False
19,18,0.6121246717476145,0.5,0.619072058359322,False
19,20,0.6489937102998248,0.8333333333333334,0.6756133157849772,False
19,21,0.6737888465879782,1.0,0.7101963118722308,False
19,22,0.6559864696219778,0.18181818181818182,0.6397047129461846,False
19,23,0.6199707954504567,0.5714285714285714,0.6292548708467647,False
19,24,0.6772197000173528,0.5,0.6809873875753644,False
19,25,0.6600894623012856,0.6666666666666666,0.6761036543618887,False
19,28,0.6330276495140684,0.14285714285714285,0.61258826414408,False
19,32,0.6046238733257773,0.7777777777777778,0.6230382508108472,False
19,56,0.548010661344416,0.0,0.5256364659774119,False
19,61,0.6749705954412984,1.0,0.7150684947728021,False
20,5,0.7279269418376452,0.25,0.7150193605978087,False
20,6,0.6915175169996544,0.0,0.6624287697979128,False
20,7,0.6168124524949441,0.5,0.6213308921600517,False
20,8,0.6495771938671409,0.5,0.6534552810622672,False
20,9,0.5722171547717791,1.0,0.6115779417965241,False
20,15,0.6938751364918395,0.0,0.6678366031716466,False
20,16,0.6889097594795309,0.3333333333333333,0.6848550989587465,False
20,17,0.7273704307821565,0.0,0.7004892473573364,False
20,19,0.7070707108472468,0.5454545454545454,0.7183346656839308,False
20,21,0.6080620414442754,0.0,0.5819998673051026,False
20,22,0.6485172375357865,0.36363636363636365,0.6458872657233918,False
20,23,0.6581756232888827,0.6666666666666666,0.6756238345602131,False
20,24,0.6373599839617666,0.2857142857142857,0.6290928625559277,False
20,25,0.5637095566587551,1.0,0.5985306404921286,False
20,26,0.6138950694577874,0.0,0.5893249119141152,False
20,28,0.6721000914337673,0.5,0.7094967459534426,True
20,29,0.6666609544088227,0.0,0.6401861664103303,False
20,32,0.737291317780151,1.0,0.7773980585400331,False
20,38,0.7095835986619118,0.0,0.6820102144806093,False
20,63,0.641044862169262,1.0,0.6825297868429137,False
21,3,0.6517801107995849,0.6,0.6628748810964189,False
21,4,0.5969773321227856,0.25,0.5861258253518814,False
21,5,0.6866411547818143,0.5,0.689399859311148,False
21,6,0.6098270712471516,0.5,0.6127823121186219,False
21,7,0.637996765201799,0.5,0.6399833170901357,False
21,8,0.6320905320187042,0.5416666666666666,0.6678066541155767,True
21,11,0.5852233842351006,0.6666666666666666,0.603997365827447,False
21,13,0.5801474851644063,0.0,0.557013568071416,False
21,14,0.6486312235087566,0.6666666666666666,0.6644655188614531,False
21,15,0.6815988800722741,0.5,0.6877222157999022,False
21,16,0.5989194739053806,0.2,0.5858471707153229,False
21,17,0.5977920628177892,0.6,0.610725433783484,False
21,19,0.5698724920396647,0.6666666666666666,0.584888476190327,False
21,20,0.5694799582868536,1.0,0.6020314552111041,False
21,22,0.6301545613635149,0.5,0.6338361186498374,False
21,24,0.6338709536724837,0.8571428571428571,0.6593679067773576,False
21,25,0.643908989743981,1.0,0.6802081574548449,False
21,28,0.5784064026921409,0.5172413793103449,0.6096336000373205,True
21,31,0.5518605634753463,1.0,0.5835456825793276,False
21,32,0.6216079216912699,0.36363636363636365,0.613841737125947,False
21,56,0.6248098889737774,1.0,0.6601677383240994,False
21,60,0.6840550270693998,1.0,0.722397792181526,False
22,1,0.49991623142516683,1.0,0.5254441499610571,False
22,3,0.507429931785761,1.0,0.5326343349251558,False
22,4,0.5262384468309401,0.8,0.5413544641293022,False
22,5,0.49572114454585026,0.5,0.49373578643645244,False
22,6,0.48900452504161274,0.8125,0.52771139050436,True
22,7,0.4937846093563732,0.9230769230769231,0.5376517607586665,True
22,8,0.531926733134185,0.6534653465346535,0.5636966002158241,True
22,12,0.6070269713696543,1.0,0.6383780275196058,False
22,13,0.4671830718363686,0.8,0.4823279585179582,False
22,14,0.4945175262638194,0.75,0.5071601767425672,False
22,16,0.5073706029546523,0.5714285714285714,0.5111458970784147,False
22,17,0.4600795032682558,0.6666666666666666,0.4699588826881787,False
22,19,0.5632781446319629,0.3333333333333333,0.5546642221993666,False
22,20,0.6070745549272611,1.0,0.6367617190448006,False
22,21,0.5001628450796886,0.5833333333333334,0.5266123897456587,True
22,23,0.5267252703112723,0.5,0.5259279374456189,False
22,24,0.5383188165787753,0.6046511627906976,0.5692646469896542,True
22,25,0.560969457198036,0.4,0.5547194182109889,False
22,26,0.4523372074256704,1.0,0.4738027133106687,False
22,27,0.5474027021223835,0.0,0.517949650955606,False
22,28,0.531933561913736,0.6595744680851063,0.5639586561378022,True
22,30,0.4935500395111776,0.0,0.4691311466540276,False
22,31,0.549823725917103,0.75,0.5629173473565131,False
22,32,0.5166117853384196,0.6826923076923077,0.5483186039813871,True
22,33,0.5656698925488524,1.0,0.5922259209891761,False
22,34,0.4857996136756817,1.0,0.5114884777854753,False
22,35,0.4558141368983482,1.0,0.4784599738146474,False
22,41,0.49500135478124957,0.5,0.49450407419609327,False
22,56,0.5690786232503293,0.5,0.5684519155132308,False
22,59,0.517933498634079,1.0,0.5444731472869645,False
22,61,0.4924008156111348,1.0,0.517717180513815,False
22,76,0.5313672368861005,0.75,0.5434427105182866,False
23,1,0.5077172919495054,0.0,0.4862447499484995,False
23,2,0.5708078847083038,0.5,0.5755078418217574,False
23,3,0.5534119198075619,1.0,0.5842966379798841,False
23,5,0.6459492878247025,0.2,0.627966666712401,False
23,6,0.6074660094789488,0.3333333333333333,0.598933969852209,False
23,7,0.5572791892310132,0.6666666666666666,0.5671908805996392,False
23,8,0.5854471961107307,0.6190476190476191,0.6220209982791127,True
23,12,0.6556140928014972,0.0,0.6272143113747284,False
23,14,0.5322848694487992,1.0,0.562560040875229,False
23,15,0.5226376428594371,0.0,0.5012662494371992,False
23,16,0.5768427349284108,1.0,0.6092173056950407,False
23,17,0.6615482025602883,0.0,0.6340633957628966,False
23,19,0.5919661778743509,0.23076923076923078,0.6089853205545993,True
23,20,0.5906481118247467,0.6666666666666666,0.6032068990248395,False
23,21,0.629547109550671,0.3333333333333333,0.6195008508742021,False
23,22,0.5642104714824014,0.42857142857142855,0.5905081267998318,True
23,24,0.6239201618784038,0.56,0.6605427247446918,True
23,25,0.5832344711009344,0.3,0.5743106528956863,False
23,26,0.612027174691681,1.0,0.6448583945718172,False
23,27,0.5195568869387381,0.42857142857142855,0.5171440658889261,False
23,28,0.6284996564533922,0.6956521739130435,0.672733123469698,True
23,29,0.6047052328792495,0.42857142857142855,0.6033494347255386,False
23,30,0.6440366551090244,0.5,0.6476764798592707,False
23,31,0.6246469743872365,1.0,0.6586085670299182,False
23,32,0.6194781411704644,0.4230769230769231,0.6447960110221279,True
23,33,0.4859096116317908,1.0,0.511858841658099,False
23,38,0.493551435152198,0.0,0.472884924362716,False
