user_id,ad_product_category,ad_product_name,advertising_brand,recommendation_score
1352742,Digital_Music,single,arashi,0.14697419070739184
1352742,Sports_and_Outdoors,wrestling event,wwe,0.11234480377590124
1352742,Movies_and_TV,blu-ray,arashi,0.10221425859570402
1352742,Arts_Crafts_and_Sewing,art prints,na,0.10094684636030372
1352742,Movies_and_TV,movie,arashi,0.085836471
1352742,Digital_Music,album,arashi,0.066789528
1352742,CDs_and_Vinyl,best album,arashi,0.066249058
1352742,Others,concert,arashi,0.058445579
1352742,Others,na,na,0.054452616424164754
1352742,Sports_and_Outdoors,wrestlemania,wwe,0.052677931
1352742,Digital_Music,music_single,arashi,0.051121061
1352742,Movies_and_TV,dvd&blu-ray,arashi,0.049005290990360786
1352742,Movies_and_TV,blu-ray,na,0.045797924
1352742,Movies_and_TV,dvd_blu-ray,arashi,0.045458866450948564
1352742,Movies_and_TV,dvd_and_blu-ray,arashi,0.045033012
1352742,Digital_Music,music albums and singles,arashi,0.043732236
1352742,Digital_Music,song,spotify,0.041915738558610464
1352742,CDs_and_Vinyl,album,arashi,0.041725391
1352742,Digital_Music,music,arashi,0.041716314
1352742,Movies_and_TV,concert livestream,johnnys net online,0.040651948580952585
1352742,Digital_Music,music streaming service,spotify,0.040236209773222786
1352742,Movies_and_TV,blu-ray & dvd,arashi,0.040038546
1352742,Movies_and_TV,concert_film,na,0.039673792750469485
1352742,Digital_Music,music streaming,apple,0.039451246
1352742,Movies_and_TV,dvd,arashi,0.03895562
1352742,Movies_and_TV,documentary_series,netflix,0.037981213
1352742,Movies_and_TV,tv_series,netflix,0.037322064078805665
1352742,Movies_and_TV,lyric_video,na,0.036587273
1352742,Digital_Music,wheneveryoucall,arashi,0.036564197
1352742,CDs_and_Vinyl,single,na,0.034905802411677386
1352742,CDs_and_Vinyl,music_single,arashi,0.0328897
1352742,Movies_and_TV,tv_shows,hulu,0.028129496203562473
1352742,Others,event_tickets,na,0.027986185362665197
1352742,Others,online event tickets and merchandise,na,0.027743046351062197
1352742,Others,concert_tickets,arashi,0.027614928710661433
1352742,Digital_Music,behind the scenes,na,0.027172907045436654
1352742,Others,online concert,arashi,0.026762497064484192
1352742,Others,concert tickets,arashi,0.025422477768181087
1352742,Clothing_Shoes_and_Jewelry,clothing,good american,0.006035614
1352742,Movies_and_TV,docuseries,hulu,0.005303064
1352742,Others,band promotion,na,0.005121596
1352742,CDs_and_Vinyl,album,na,0.004491125
1352742,Others,exhibition,pink floyd,0.004309632
1352742,CDs_and_Vinyl,album,pink_floyd,0.004057667
1352742,Others,concert,bookmyshow,0.003959409
1352742,Digital_Music,album,yrfentertainment,0.003611005
1783442,Clothing_Shoes_and_Jewelry,merch,na,0.2679119289325551
1783442,Clothing_Shoes_and_Jewelry,conspiracy_collection,na,0.19085454131574167
1783442,All_Beauty,cosmetics,jeffree_star_cosmetics,0.13652731266188037
1783442,All_Beauty,makeup collection,jeffree star,0.11721385852868972
1783442,Books,book,na,0.11676301312505173
1783442,All_Beauty,conspiracy_collection,glossins,0.11477086862787683
1783442,Patio_Lawn_and_Garden,flower wall,jeffreestar,0.096281382
1783442,All_Beauty,cosmetics_collection,jeffree_star,0.096153811
1783442,Clothing_Shoes_and_Jewelry,apparel,cloak,0.093260349
1783442,All_Beauty,na,jeffree,0.089386697
1783442,All_Beauty,palettes,jeffree star,0.087867371
1783442,All_Beauty,makeup,na,0.085346002
1783442,Grocery_and_Gourmet_Food,tea,na,0.078551614
1783442,All_Beauty,cosmetics,morphebrushes,0.073654894
1783442,All_Beauty,eyeshadow palette,lipsticknick,0.072944204
1783442,Clothing_Shoes_and_Jewelry,hoodie,ryland,0.068265624
1783442,All_Beauty,makeup_collection,jeffree_star,0.062781687
1783442,All_Beauty,eyeshadow palette,huda beauty,0.052112790799545804
1783442,Clothing_Shoes_and_Jewelry,shirt,shanewdawson,0.049728941
1783442,Movies_and_TV,trailer,na,0.046074021039130726
1783442,Grocery_and_Gourmet_Food,coffee,na,0.043856616
1783442,Home_and_Kitchen,mirror,na,0.041762387
1783442,Movies_and_TV,na,na,0.031550257433813005
1783442,Movies_and_TV,movie,20th century studios,0.027817599777619068
1783442,Clothing_Shoes_and_Jewelry,clothing,cloak,0.027798694
1783442,Movies_and_TV,the_haunting_of_shane_dawson,na,0.025189288666866795
1783442,Clothing_Shoes_and_Jewelry,shirt,cloak,0.022672165642053713
1783442,Grocery_and_Gourmet_Food,coffee beans,na,0.021197058165972626
1783442,Movies_and_TV,tv show,netflix,0.021109334897835567
1783442,Movies_and_TV,movie,disney,0.019913118018152206
1783442,Clothing_Shoes_and_Jewelry,swag,cloak,0.019194501617488265
1783442,Health_and_Personal_Care,face masks,jacksepticeye,0.018640072
1783442,Beauty_and_Personal_Care,coffee soap,top of the mornin,0.016432870259001593
1783442,Others,political campaign,kamala harris,0.01628193
1783442,Video_Games,deathstranding,playstation,0.016255709
1783442,Video_Games,final fantasy vii remake,square enix,0.015665298
1783442,Home_and_Kitchen,mug,top of the mornin,0.015304142
1783442,Others,podcast,brain leak,0.014874553014351293
1783442,Grocery_and_Gourmet_Food,gin,aviation gin,0.014823189893570841
1783442,Clothing_Shoes_and_Jewelry,christmas_pig_santa_merch,na,0.014819890789254277
1783442,Video_Games,game_awards,"the_game_awards] 

the game awards (tga) 是由杰夫·吉斯利于2014年创立的电子游戏行业权威奖项，每年12月在美国举办颁奖典礼。其评选机制由全球约30家核心游戏媒体提名并投票（媒体意见占比90%，玩家投票占比10%），咨询委员会成员包括索尼、微软、任天堂等头部厂商。tga以“年度最佳游戏”为核心奖项，2024年该奖项由《宇宙机器人》获得，而《黑神话：悟空》斩获“最佳动作游戏”及“玩家之声奖”，创下1.54亿次直播观看的历史纪录。tga与金摇杆奖（大众投票主导）、gdca（开发者评选）并称全球三大游戏奖项，其行业影响力体现在对技术创新、艺术成就及商业成功的多维评价体系。",0.014428674730227232
1783442,Amazon_Fashion,clothing,amazon fashion,0.014343413541051763
1783442,Clothing_Shoes_and_Jewelry,cloak,mythical cloak,0.013898779794929645
1783442,Clothing_Shoes_and_Jewelry,slippers,cloak,0.013071246
1783442,Clothing_Shoes_and_Jewelry,t-shirts,jacksepticeye,0.012711376397446962
1783442,Video_Games,video game promotion,playstation,0.012183725604392608
1783442,Others,fundraiser,tiltify,0.012106037938646624
1783442,Clothing_Shoes_and_Jewelry,cloak,cloak,0.011854769652648981
1783442,Home_and_Kitchen,mug,onward_together,0.010667861815799935
1783442,Home_and_Kitchen,candles,thefarawaytreeindia,0.010537738106280215
1811742,Clothing_Shoes_and_Jewelry,menswear,celine,0.3114128736003731
1811742,Clothing_Shoes_and_Jewelry,na,celine,0.2712237594194613
1811742,Digital_Music,collaboration,na,0.15204378073321234
1811742,Clothing_Shoes_and_Jewelry,clothing,celine,0.13880920280962614
1811742,All_Beauty,skincare,biotherm,0.13610890817245094
1811742,Clothing_Shoes_and_Jewelry,homme,celine,0.13191237741866765
1811742,Clothing_Shoes_and_Jewelry,apparel,celine,0.105136534
1811742,Movies_and_TV,streaming_service,tving,0.088361689
1811742,Electronics,headphones,celine,0.068054858
1811742,Subscription_Boxes,streaming service,disneypluskr,0.036400501
1811742,Clothing_Shoes_and_Jewelry,saree,neeta_lulla,0.029890781514056972
1811742,Movies_and_TV,movie,na,0.019460041061215832
1811742,Clothing_Shoes_and_Jewelry,suit,rohit gandhi rahul khanna,0.018131389084907547
1811742,Clothing_Shoes_and_Jewelry,saree,"ekayabanaras,yourstruly",0.017862125
1811742,Automotive,suv,mercedes-benz,0.016388709
1811742,All_Beauty,eyelashes,newlounge.ph,0.014709720216010459
1811742,Others,na,"jayzee.wraps,delira_designs",0.014515216338124696
1811742,Movies_and_TV,film,na,0.013770117005728595
1811742,Clothing_Shoes_and_Jewelry,watches,titan,0.013206786124850614
1811742,Clothing_Shoes_and_Jewelry,na,maisonalaia,0.011286903503644412
1811742,Amazon_Fashion,fashion_design,rohitkverma,0.011121178602651974
1811742,Others,filming services,na,0.009573293
1811742,All_Beauty,ultherapy,ultherapy,0.009398016
1811742,Grocery_and_Gourmet_Food,lechon,gabrielles_organic,0.008780405
1811742,Movies_and_TV,taali,officialjiocinema,0.008752025
1811742,Movies_and_TV,tv_series,jiocinema,0.008627601
1811742,Movies_and_TV,averygoodgirl,na,0.008269825
1811742,All_Beauty,skincare lashes,avignonclinic newlounge.ph,0.008241917
1811742,Movies_and_TV,aarya3,na,0.00767636
1811742,Movies_and_TV,fivebreakupsandaromance,na,0.007405016
1811742,Clothing_Shoes_and_Jewelry,jewellery,amarisbyprernarajpal,0.007178661
1811742,Clothing_Shoes_and_Jewelry,fashion_design,anushreereddydesign,0.005313967
1811742,Movies_and_TV,taali,jiocinema,0.005065694
1811742,Clothing_Shoes_and_Jewelry,clothing,neeta_lulla,0.004869885
1811742,Movies_and_TV,web series,jiocinema,0.004677483
1811742,Grocery_and_Gourmet_Food,catering,carlitoscateringph,0.004317549
1811742,Automotive,motorcycle,triumph,0.004171589
1811742,Health_and_Personal_Care,hyaluronic acid injection,spectrumed,0.004102407
1811742,Others,musical,na,0.003865722
1811742,Clothing_Shoes_and_Jewelry,leather_care,doctor_leather,0.003833568
1811742,Automotive,tour_pack,advanblack,0.003617554
1811742,Clothing_Shoes_and_Jewelry,na,houseofneetalulla,0.003168165
1811742,Clothing_Shoes_and_Jewelry,shoes,fabanddainty,0.003048965
1811742,Others,museum event,highmuseumofart,0.002734106
1811742,Electronics,camera_lens,kodak,0.002700253
1811742,Clothing_Shoes_and_Jewelry,jewelry,reneejewels,0.00266761
1811742,All_Beauty,hair styling tool,dyson,0.002493706
1811742,Clothing_Shoes_and_Jewelry,handbag,bottega_veneta,0.002478125
1811742,Movies_and_TV,tv_show,jiocinema,0.002332125
1811742,Others,residential homes,"lake point homes]  
[ad,arts_crafts_and_sewing,art exhibition,highmuseumofart",0.002299784
2524133,Sports_and_Outdoors,na,royalchallengersbangalore,0.083575563
2524133,Others,betting,melbet,0.079995758
2524133,Others,airline,qatarairways,0.07727319
2524133,Others,resort,youandmemaldives,0.074976133
2524133,Others,betting platform,melbet,0.071985325
2524133,Books,book,na,0.064060499
2524133,Others,sports_betting,melbet,0.057884856065035156
2524133,Others,sports betting,melbet,0.050282136865020394
2524133,Others,online_betting_platform,melbet,0.04788773
2524133,Clothing_Shoes_and_Jewelry,na,armani,0.046085028
2524133,Others,dental clinic,enamelclinic,0.044590300279376674
2524133,Others,online betting,melbet,0.044205241088169984
2524133,Others,flight,qatarairways,0.043087052449368564
2524133,Others,na,qatar airways,0.042226790957773944
2524133,Others,resort,hilton,0.039196366
2524133,Others,na,"qatarairways,royalchallengers.bengaluru",0.038386073379221654
2524133,Others,airline services,qatar airways,0.03756089
2524133,Sports_and_Outdoors,bats,"2023 world cup]  
[ad,software,app,apple]  
[non-ad,na,na,na]  
[non-ad,na,na,na]  
[non-ad,na,na,na]  
[non-ad,na,na,na]  
[non-ad,na,na,na]  
[non-ad,na,na,na]  
[non-ad,na,na,na]  
[non-ad,na,na,na",0.034189353
2524133,Clothing_Shoes_and_Jewelry,jewelry,"debeersofficial]  
[ad,clothing_shoes_and_jewelry,dress,moniquelhuillier]  
[ad,clothing_shoes_and_jewelry,shoes,giuseppezanotti",0.031392462
2524133,Grocery_and_Gourmet_Food,wine,"strauss fine wine, wine cellar coza",0.026913690469747013
2524133,Sports_and_Outdoors,sports_campaign,royal_challengers_bangalore,0.026079787
2524133,Others,na,joyislandmaldives,0.025661043668531676
2524133,Sports_and_Outdoors,cricket stats,melbet,0.025541676
2524133,Clothing_Shoes_and_Jewelry,gown,prabal gurung,0.025053533
2524133,Clothing_Shoes_and_Jewelry,gown,verawanggang,0.023966805
2524133,Arts_Crafts_and_Sewing,sculpture,marcooliviersculpturecasting,0.023605828558232154
2524133,Automotive,car,omoda,0.022987929
2524133,Others,resort,fairmont,0.022151793132353038
2524133,Others,betting_app,melbet,0.021845449898236172
2524133,Others,travel experience,collection_lux,0.021541575247497943
2524133,Clothing_Shoes_and_Jewelry,gown,gaurav_gupta,0.021392587228855932
2524133,Grocery_and_Gourmet_Food,wine,"firstxiwines,dekleinewijn",0.019195943
2524133,Video_Games,fantasy_sports,dream11,0.018852055696881562
2524133,Clothing_Shoes_and_Jewelry,swimwear,mayluxe,0.017565179853756878
2524133,Sports_and_Outdoors,sports_team,rajasthanroyals,0.017327189
2524133,Others,sports betting,melbetindia,0.016224883703685408
2524133,Grocery_and_Gourmet_Food,champagne,moet & chandon,0.016142840599885355
2524133,Others,na,qatarairways,0.015692585
2524133,Clothing_Shoes_and_Jewelry,gown,jonathansimkhai,0.015592739839603976
2524133,Arts_Crafts_and_Sewing,sticker,ixu_cricket,0.015071497843807916
2524133,All_Beauty,lipstick,maybelline,0.014975277269023528
2524133,Clothing_Shoes_and_Jewelry,wedding_dress,preview_designer_collection,0.014620703
2524133,Sports_and_Outdoors,cricket_league,texassuperkings,0.014404263646078453
2524133,Sports_and_Outdoors,sports_events,melbet_india,0.013951955465734339
2524133,Clothing_Shoes_and_Jewelry,clothing,truereligion,0.013489546
2524133,Clothing_Shoes_and_Jewelry,watch,panerai,0.013322785231069048
2524133,Others,na,btsignature,0.012165813423713812
2524133,Clothing_Shoes_and_Jewelry,streetwear,vetements,0.012116102542983953
2524133,Movies_and_TV,movie,netflix,0.012101579
2524133,Others,tourism,na,0.012008861819858148
3071167,Clothing_Shoes_and_Jewelry,activewear,gymshark,0.22682699859663902
3071167,Clothing_Shoes_and_Jewelry,sportswear,gymshark,0.088067869
3071167,Others,na,na,0.084247594
3071167,Digital_Music,mixtape,na,0.079120537
3071167,Clothing_Shoes_and_Jewelry,sneakers,goat,0.070694648
3071167,Others,wedding services,na,0.063626007
3071167,Movies_and_TV,movie,pvrcinemas,0.060759443
3071167,Clothing_Shoes_and_Jewelry,stringer,gymshark,0.056493124
3071167,Movies_and_TV,movie,na,0.051198209
3071167,Clothing_Shoes_and_Jewelry,tofu,coach,0.042993921923743954
3071167,Clothing_Shoes_and_Jewelry,beanie,gymshark,0.041866302641055377
3071167,Clothing_Shoes_and_Jewelry,clothing,weardefault,0.038434972373554484
3071167,Grocery_and_Gourmet_Food,sauces,"chick-fil-a]  
chick-fil-a的酱料选择因其独特风味和搭配性受到广泛认可。根据其产品特点及市场反馈，最受推崇的酱料包括：  
1. **chick-fil-a sauce**：招牌酱料，融合蜂蜜芥末与烧烤风味，适合搭配炸鸡或薯条。  
2. **polynesian sauce**：甜酸口感的果香酱料，带有菠萝和番茄底味，适合提升鸡肉层次感。  
3. **honey mustard**：经典蜂蜜芥末酱，甜味与微辛平衡，适配各类餐品。  
4. **zesty buffalo sauce**：辛辣风味的布法罗酱，适合偏好刺激口感的消费者。  

建议根据个人口味偏好尝试不同组合，例如混合ranch与烧烤酱可增强风味多样性。",0.036466624225108636
3071167,Clothing_Shoes_and_Jewelry,gym_shorts,gymshark,0.036332109
3071167,na,na,"na]  
[non-ad,na,na,na",0.03561611
3071167,Grocery_and_Gourmet_Food,vodka,xix vodka,0.034711463
3071167,Movies_and_TV,movies,amazon,0.034649232
3071167,Grocery_and_Gourmet_Food,whisky,glenfiddich,0.032530000319677566
3071167,Digital_Music,song,na,0.031442623
3071167,Automotive,electric delivery rickshaws,na,0.030277054
3071167,Others,crowdfunding,na,0.029592249114528152
3071167,Beauty_and_Personal_Care,deodorant,old spice,0.027780499
